category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
move_object,184221,extracted_videos/20bn-something-something-v2/184221.webm,processed_data/frames/move_object/184221_input.npy,processed_data/frames/move_object/184221_target.npy,Pushing [something] so that it slightly moves,pushing a sling bag so that it slightly moves,['a sling bag']
move_object,109100,extracted_videos/20bn-something-something-v2/109100.webm,processed_data/frames/move_object/109100_input.npy,processed_data/frames/move_object/109100_target.npy,Moving [something] closer to [something],moving plastic box closer to plastic flower,"['plastic box', 'plastic flower']"
move_object,168578,extracted_videos/20bn-something-something-v2/168578.webm,processed_data/frames/move_object/168578_input.npy,processed_data/frames/move_object/168578_target.npy,Pulling [something] from right to left,pulling electric iron from right to left,['electric iron']
move_object,23376,extracted_videos/20bn-something-something-v2/23376.webm,processed_data/frames/move_object/23376_input.npy,processed_data/frames/move_object/23376_target.npy,Pushing [something] off of [something],pushing utility knife off of table,"['utility knife', 'table']"
move_object,12151,extracted_videos/20bn-something-something-v2/12151.webm,processed_data/frames/move_object/12151_input.npy,processed_data/frames/move_object/12151_target.npy,Pushing [something] so that it slightly moves,pushing remote so that it slightly moves,['remote']
move_object,169393,extracted_videos/20bn-something-something-v2/169393.webm,processed_data/frames/move_object/169393_input.npy,processed_data/frames/move_object/169393_target.npy,Pushing [something] from right to left,pushing wallet from right to left,['wallet']
cover_object,75642,extracted_videos/20bn-something-something-v2/75642.webm,processed_data/frames/cover_object/75642_input.npy,processed_data/frames/cover_object/75642_target.npy,Uncovering [something],uncovering water bottle,['water bottle']
move_object,48965,extracted_videos/20bn-something-something-v2/48965.webm,processed_data/frames/move_object/48965_input.npy,processed_data/frames/move_object/48965_target.npy,Pushing [something] from right to left,pushing tap from right to left,['tap']
cover_object,78949,extracted_videos/20bn-something-something-v2/78949.webm,processed_data/frames/cover_object/78949_input.npy,processed_data/frames/cover_object/78949_target.npy,Uncovering [something],uncovering green pencil,['green pencil']
drop_object,206975,extracted_videos/20bn-something-something-v2/206975.webm,processed_data/frames/drop_object/206975_input.npy,processed_data/frames/drop_object/206975_target.npy,Dropping [something] into [something],dropping box into drawer,"['box', 'drawer']"
drop_object,180981,extracted_videos/20bn-something-something-v2/180981.webm,processed_data/frames/drop_object/180981_input.npy,processed_data/frames/drop_object/180981_target.npy,Dropping [something] onto [something],dropping scissors onto table,"['scissors', 'table']"
cover_object,200069,extracted_videos/20bn-something-something-v2/200069.webm,processed_data/frames/cover_object/200069_input.npy,processed_data/frames/cover_object/200069_target.npy,Covering [something] with [something],covering can opener with paper,"['can opener', 'paper']"
move_object,201618,extracted_videos/20bn-something-something-v2/201618.webm,processed_data/frames/move_object/201618_input.npy,processed_data/frames/move_object/201618_target.npy,Moving [something] and [something] away from each other,moving a blue towel and a brown towel away from each other,"['a blue towel', 'a brown towel']"
move_object,96420,extracted_videos/20bn-something-something-v2/96420.webm,processed_data/frames/move_object/96420_input.npy,processed_data/frames/move_object/96420_target.npy,Pulling [something] from right to left,pulling deodorant from right to left,['deodorant']
cover_object,190662,extracted_videos/20bn-something-something-v2/190662.webm,processed_data/frames/cover_object/190662_input.npy,processed_data/frames/cover_object/190662_target.npy,Uncovering [something],uncovering card,['card']
move_object,158813,extracted_videos/20bn-something-something-v2/158813.webm,processed_data/frames/move_object/158813_input.npy,processed_data/frames/move_object/158813_target.npy,Pushing [something] from right to left,pushing cup from right to left,['cup']
move_object,192071,extracted_videos/20bn-something-something-v2/192071.webm,processed_data/frames/move_object/192071_input.npy,processed_data/frames/move_object/192071_target.npy,Pulling [something] onto [something],pulling a box onto a book,"['a box', 'a book']"
move_object,137846,extracted_videos/20bn-something-something-v2/137846.webm,processed_data/frames/move_object/137846_input.npy,processed_data/frames/move_object/137846_target.npy,"Removing [something], revealing [something] behind","removing harpic toilet cleaner, revealing a mobile behind","['harpic toilet cleaner', 'a mobile']"
move_object,32482,extracted_videos/20bn-something-something-v2/32482.webm,processed_data/frames/move_object/32482_input.npy,processed_data/frames/move_object/32482_target.npy,Pulling [something] out of [something],pulling hay stick out of waste material,"['hay stick', 'waste material']"
drop_object,8707,extracted_videos/20bn-something-something-v2/8707.webm,processed_data/frames/drop_object/8707_input.npy,processed_data/frames/drop_object/8707_target.npy,"Lifting [something] up completely, then letting it drop down","lifting flash card up completely, then letting it drop down",['flash card']
cover_object,195090,extracted_videos/20bn-something-something-v2/195090.webm,processed_data/frames/cover_object/195090_input.npy,processed_data/frames/cover_object/195090_target.npy,Covering [something] with [something],covering a pencil with a magazine,"['a pencil', 'a magazine']"
move_object,40569,extracted_videos/20bn-something-something-v2/40569.webm,processed_data/frames/move_object/40569_input.npy,processed_data/frames/move_object/40569_target.npy,Moving away from [something] with your camera,moving away from a sign with your camera,['a sign']
drop_object,134274,extracted_videos/20bn-something-something-v2/134274.webm,processed_data/frames/drop_object/134274_input.npy,processed_data/frames/drop_object/134274_target.npy,[Something] falling like a feather or paper,polythene paper falling like a feather or paper,['polythene paper']
drop_object,75588,extracted_videos/20bn-something-something-v2/75588.webm,processed_data/frames/drop_object/75588_input.npy,processed_data/frames/drop_object/75588_target.npy,"Lifting [something] up completely, then letting it drop down","lifting stapler up completely, then letting it drop down",['stapler']
move_object,29825,extracted_videos/20bn-something-something-v2/29825.webm,processed_data/frames/move_object/29825_input.npy,processed_data/frames/move_object/29825_target.npy,Pulling [something] onto [something],pulling wood stick onto floor,"['wood stick', 'floor']"
drop_object,130463,extracted_videos/20bn-something-something-v2/130463.webm,processed_data/frames/drop_object/130463_input.npy,processed_data/frames/drop_object/130463_target.npy,Dropping [something] next to [something],dropping buffer next to lip gloss,"['buffer', 'lip gloss']"
move_object,61988,extracted_videos/20bn-something-something-v2/61988.webm,processed_data/frames/move_object/61988_input.npy,processed_data/frames/move_object/61988_target.npy,Moving [something] across a surface until it falls down,moving a post it across a surface until it falls down,['a post it']
move_object,217832,extracted_videos/20bn-something-something-v2/217832.webm,processed_data/frames/move_object/217832_input.npy,processed_data/frames/move_object/217832_target.npy,Moving [something] and [something] so they pass each other,moving a toy car and a rubber band so they pass each other,"['a toy car', 'a rubber band']"
cover_object,148646,extracted_videos/20bn-something-something-v2/148646.webm,processed_data/frames/cover_object/148646_input.npy,processed_data/frames/cover_object/148646_target.npy,Putting [something] onto [something],putting lego brick onto small box,"['lego brick', 'small box']"
move_object,163768,extracted_videos/20bn-something-something-v2/163768.webm,processed_data/frames/move_object/163768_input.npy,processed_data/frames/move_object/163768_target.npy,Pushing [something] from right to left,pushing mobile charger from right to left,['mobile charger']
move_object,169337,extracted_videos/20bn-something-something-v2/169337.webm,processed_data/frames/move_object/169337_input.npy,processed_data/frames/move_object/169337_target.npy,Moving [something] down,moving brush down,['brush']
move_object,154170,extracted_videos/20bn-something-something-v2/154170.webm,processed_data/frames/move_object/154170_input.npy,processed_data/frames/move_object/154170_target.npy,Pulling [something] from right to left,pulling a pencil from right to left,['a pencil']
drop_object,41419,extracted_videos/20bn-something-something-v2/41419.webm,processed_data/frames/drop_object/41419_input.npy,processed_data/frames/drop_object/41419_target.npy,Dropping [something] onto [something],dropping cable onto purple tile,"['cable', 'purple tile']"
cover_object,45276,extracted_videos/20bn-something-something-v2/45276.webm,processed_data/frames/cover_object/45276_input.npy,processed_data/frames/cover_object/45276_target.npy,Showing [something] on top of [something],showing pencil on top of pillow,"['pencil', 'pillow']"
cover_object,170961,extracted_videos/20bn-something-something-v2/170961.webm,processed_data/frames/cover_object/170961_input.npy,processed_data/frames/cover_object/170961_target.npy,Uncovering [something],uncovering thermometer,['thermometer']
move_object,158665,extracted_videos/20bn-something-something-v2/158665.webm,processed_data/frames/move_object/158665_input.npy,processed_data/frames/move_object/158665_target.npy,Moving [something] up,moving a flashlight up,['a flashlight']
